Title: The Transit Light Curve Project. V. System Parameters and Stellar 
       Rotation Period of HD 189733  
Authors: Winn J.N., Holman M.J., Henry G.W., Roussanova A., Enya K., Yoshii Y.,
         Shporer A., Mazeh T., Johnson .A., Narita N., Suto Y. 
Table: Photometry of HD 189733
================================================================================
Byte-by-byte Description of file: datafile2.txt
--------------------------------------------------------------------------------
   Bytes Format Units   Label   Explanations
--------------------------------------------------------------------------------
   1- 12 A12    ---     Tele    Telescope 
  14- 20 A7     ---     Filter  Filter 
  22- 34 F13.5  d       HJD     Heliocentric Julian Date of mid-exposure
  36- 41 F6.4   ---     RFlux   Relative flux 
  43- 48 F6.4   ---   e_RFlux   Uncertainty in RFlux
--------------------------------------------------------------------------------
FLWO 1.2m    z       2453988.79604 0.9711 0.0022 
FLWO 1.2m    z       2453988.79620 0.9752 0.0022 
FLWO 1.2m    z       2453988.79636 0.9757 0.0022 
FLWO 1.2m    z       2453988.79652 0.9752 0.0022 
FLWO 1.2m    z       2453988.79670 0.9724 0.0022 
FLWO 1.2m    z       2453988.79686 0.9717 0.0022 
FLWO 1.2m    z       2453988.79702 0.9737 0.0022 
FLWO 1.2m    z       2453988.79718 0.9734 0.0022 
FLWO 1.2m    z       2453988.79735 0.9777 0.0022 
FLWO 1.2m    z       2453988.79751 0.9767 0.0022 
FLWO 1.2m    z       2453988.79768 0.9688 0.0022 
FLWO 1.2m    z       2453988.79784 0.9738 0.0022 
FLWO 1.2m    z       2453988.79801 0.9721 0.0022 
FLWO 1.2m    z       2453988.79817 0.9747 0.0022 
FLWO 1.2m    z       2453988.79833 0.9758 0.0022 
FLWO 1.2m    z       2453988.79849 0.9727 0.0022 
FLWO 1.2m    z       2453988.79867 0.9768 0.0022 
FLWO 1.2m    z       2453988.79883 0.9722 0.0022 
FLWO 1.2m    z       2453988.79899 0.9732 0.0022 
FLWO 1.2m    z       2453988.79915 0.9730 0.0022 
FLWO 1.2m    z       2453988.79931 0.9715 0.0022 
FLWO 1.2m    z       2453988.79947 0.9753 0.0022 
FLWO 1.2m    z       2453988.79965 0.9731 0.0022 
FLWO 1.2m    z       2453988.79981 0.9751 0.0022 
FLWO 1.2m    z       2453988.79997 0.9749 0.0022 
FLWO 1.2m    z       2453988.80014 0.9707 0.0022 
FLWO 1.2m    z       2453988.80030 0.9769 0.0022 
FLWO 1.2m    z       2453988.80046 0.9696 0.0022 
FLWO 1.2m    z       2453988.80063 0.9742 0.0022 
FLWO 1.2m    z       2453988.80080 0.9751 0.0022 
FLWO 1.2m    z       2453988.80096 0.9737 0.0022 
FLWO 1.2m    z       2453988.80112 0.9746 0.0022 
FLWO 1.2m    z       2453988.80128 0.9739 0.0022 
FLWO 1.2m    z       2453988.80144 0.9758 0.0022 
FLWO 1.2m    z       2453988.80162 0.9746 0.0022 
FLWO 1.2m    z       2453988.80178 0.9729 0.0022 
FLWO 1.2m    z       2453988.80194 0.9722 0.0022 
FLWO 1.2m    z       2453988.80210 0.9714 0.0022 
FLWO 1.2m    z       2453988.80227 0.9751 0.0022 
FLWO 1.2m    z       2453988.80244 0.9732 0.0022 
FLWO 1.2m    z       2453988.80260 0.9717 0.0022 
FLWO 1.2m    z       2453988.80276 0.9756 0.0022 
FLWO 1.2m    z       2453988.80292 0.9729 0.0022 
FLWO 1.2m    z       2453988.80309 0.9738 0.0022 
FLWO 1.2m    z       2453988.80325 0.9726 0.0022 
FLWO 1.2m    z       2453988.80342 0.9733 0.0022 
FLWO 1.2m    z       2453988.80358 0.9742 0.0023 
FLWO 1.2m    z       2453988.80375 0.9727 0.0023 
FLWO 1.2m    z       2453988.80391 0.9758 0.0023 
FLWO 1.2m    z       2453988.80407 0.9745 0.0023 
FLWO 1.2m    z       2453988.80423 0.9741 0.0023 
FLWO 1.2m    z       2453988.80441 0.9771 0.0023 
FLWO 1.2m    z       2453988.80457 0.9719 0.0023 
FLWO 1.2m    z       2453988.80473 0.9751 0.0023 
FLWO 1.2m    z       2453988.80489 0.9723 0.0023 
FLWO 1.2m    z       2453988.80505 0.9721 0.0023 
FLWO 1.2m    z       2453988.80522 0.9709 0.0023 
FLWO 1.2m    z       2453988.80539 0.9747 0.0023 
FLWO 1.2m    z       2453988.80555 0.9722 0.0023 
FLWO 1.2m    z       2453988.80571 0.9775 0.0023 
FLWO 1.2m    z       2453988.80588 0.9736 0.0023 
FLWO 1.2m    z       2453988.80604 0.9749 0.0023 
FLWO 1.2m    z       2453988.80620 0.9754 0.0023 
FLWO 1.2m    z       2453988.80637 0.9716 0.0023 
FLWO 1.2m    z       2453988.80653 0.9713 0.0023 
FLWO 1.2m    z       2453988.80670 0.9741 0.0023 
FLWO 1.2m    z       2453988.80686 0.9713 0.0023 
FLWO 1.2m    z       2453988.80702 0.9784 0.0023 
FLWO 1.2m    z       2453988.80718 0.9693 0.0023 
FLWO 1.2m    z       2453988.80736 0.9706 0.0023 
FLWO 1.2m    z       2453988.80752 0.9779 0.0023 
FLWO 1.2m    z       2453988.80768 0.9727 0.0023 
FLWO 1.2m    z       2453988.80784 0.9702 0.0023 
FLWO 1.2m    z       2453988.80800 0.9728 0.0023 
FLWO 1.2m    z       2453988.80817 0.9765 0.0023 
FLWO 1.2m    z       2453988.80834 0.9706 0.0023 
FLWO 1.2m    z       2453988.80850 0.9685 0.0023 
FLWO 1.2m    z       2453988.80866 0.9766 0.0023 
FLWO 1.2m    z       2453988.80883 0.9720 0.0023 
FLWO 1.2m    z       2453988.80899 0.9758 0.0023 
FLWO 1.2m    z       2453988.80915 0.9700 0.0023 
FLWO 1.2m    z       2453988.80932 0.9736 0.0023 
FLWO 1.2m    z       2453988.80949 0.9706 0.0023 
FLWO 1.2m    z       2453988.80965 0.9716 0.0023 
FLWO 1.2m    z       2453988.80981 0.9719 0.0023 
FLWO 1.2m    z       2453988.80997 0.9753 0.0023 
FLWO 1.2m    z       2453988.81013 0.9726 0.0023 
FLWO 1.2m    z       2453988.81031 0.9761 0.0023 
FLWO 1.2m    z       2453988.81047 0.9733 0.0023 
FLWO 1.2m    z       2453988.81063 0.9732 0.0023 
FLWO 1.2m    z       2453988.81079 0.9721 0.0023 
FLWO 1.2m    z       2453988.81096 0.9717 0.0023 
FLWO 1.2m    z       2453988.81112 0.9702 0.0023 
FLWO 1.2m    z       2453988.81129 0.9712 0.0023 
FLWO 1.2m    z       2453988.81145 0.9752 0.0023 
FLWO 1.2m    z       2453988.81162 0.9751 0.0023 
FLWO 1.2m    z       2453988.81178 0.9745 0.0023 
FLWO 1.2m    z       2453988.81194 0.9719 0.0024 
FLWO 1.2m    z       2453988.81210 0.9730 0.0024 
FLWO 1.2m    z       2453988.81228 0.9663 0.0024 
FLWO 1.2m    z       2453988.81244 0.9743 0.0024 
FLWO 1.2m    z       2453988.81260 0.9766 0.0024 
FLWO 1.2m    z       2453988.81276 0.9748 0.0024 
FLWO 1.2m    z       2453988.81292 0.9686 0.0024 
FLWO 1.2m    z       2453988.81309 0.9739 0.0024 
FLWO 1.2m    z       2453988.81326 0.9744 0.0024 
FLWO 1.2m    z       2453988.81342 0.9750 0.0024 
FLWO 1.2m    z       2453988.81358 0.9730 0.0024 
FLWO 1.2m    z       2453988.81375 0.9777 0.0024 
FLWO 1.2m    z       2453988.81391 0.9742 0.0024 
FLWO 1.2m    z       2453988.81407 0.9741 0.0024 
FLWO 1.2m    z       2453988.81424 0.9806 0.0024 
FLWO 1.2m    z       2453988.81440 0.9747 0.0024 
FLWO 1.2m    z       2453988.82144 0.9802 0.0025 
FLWO 1.2m    z       2453988.82217 0.9796 0.0025 
FLWO 1.2m    z       2453988.82233 0.9793 0.0025 
FLWO 1.2m    z       2453988.82249 0.9797 0.0025 
FLWO 1.2m    z       2453988.82266 0.9760 0.0026 
FLWO 1.2m    z       2453988.82283 0.9788 0.0026 
FLWO 1.2m    z       2453988.82299 0.9781 0.0026 
FLWO 1.2m    z       2453988.82315 0.9766 0.0026 
FLWO 1.2m    z       2453988.82332 0.9732 0.0026 
FLWO 1.2m    z       2453988.82348 0.9803 0.0026 
FLWO 1.2m    z       2453988.82364 0.9785 0.0026 
FLWO 1.2m    z       2453988.82381 0.9809 0.0026 
FLWO 1.2m    z       2453988.82398 0.9794 0.0026 
FLWO 1.2m    z       2453988.82414 0.9768 0.0026 
FLWO 1.2m    z       2453988.82430 0.9800 0.0026 
FLWO 1.2m    z       2453988.82446 0.9756 0.0026 
FLWO 1.2m    z       2453988.82462 0.9773 0.0026 
FLWO 1.2m    z       2453988.82480 0.9713 0.0026 
FLWO 1.2m    z       2453988.82496 0.9827 0.0026 
FLWO 1.2m    z       2453988.82512 0.9768 0.0026 
FLWO 1.2m    z       2453988.82528 0.9754 0.0026 
FLWO 1.2m    z       2453988.82545 0.9806 0.0026 
FLWO 1.2m    z       2453988.82561 0.9764 0.0026 
FLWO 1.2m    z       2453988.82578 0.9818 0.0026 
FLWO 1.2m    z       2453988.82594 0.9773 0.0026 
FLWO 1.2m    z       2453988.82611 0.9758 0.0026 
FLWO 1.2m    z       2453988.82627 0.9790 0.0026 
FLWO 1.2m    z       2453988.82643 0.9771 0.0026 
FLWO 1.2m    z       2453988.82659 0.9822 0.0026 
FLWO 1.2m    z       2453988.82677 0.9830 0.0026 
FLWO 1.2m    z       2453988.82693 0.9817 0.0026 
FLWO 1.2m    z       2453988.82709 0.9842 0.0026 
FLWO 1.2m    z       2453988.82725 0.9838 0.0026 
FLWO 1.2m    z       2453988.82741 0.9836 0.0027 
FLWO 1.2m    z       2453988.82758 0.9822 0.0027 
FLWO 1.2m    z       2453988.82775 0.9845 0.0027 
FLWO 1.2m    z       2453988.82791 0.9822 0.0027 
FLWO 1.2m    z       2453988.82807 0.9823 0.0027 
FLWO 1.2m    z       2453988.82824 0.9842 0.0027 
FLWO 1.2m    z       2453988.82840 0.9812 0.0027 
FLWO 1.2m    z       2453988.82856 0.9827 0.0027 
FLWO 1.2m    z       2453988.82873 0.9854 0.0027 
FLWO 1.2m    z       2453988.82889 0.9858 0.0027 
FLWO 1.2m    z       2453988.82906 0.9852 0.0027 
FLWO 1.2m    z       2453988.82922 0.9823 0.0027 
FLWO 1.2m    z       2453988.82938 0.9903 0.0027 
FLWO 1.2m    z       2453988.82954 0.9775 0.0027 
FLWO 1.2m    z       2453988.82972 0.9843 0.0027 
FLWO 1.2m    z       2453988.82988 0.9823 0.0027 
FLWO 1.2m    z       2453988.83004 0.9862 0.0027 
FLWO 1.2m    z       2453988.83020 0.9801 0.0027 
FLWO 1.2m    z       2453988.83036 0.9822 0.0027 
FLWO 1.2m    z       2453988.83053 0.9848 0.0027 
FLWO 1.2m    z       2453988.83070 0.9825 0.0027 
FLWO 1.2m    z       2453988.83086 0.9890 0.0027 
FLWO 1.2m    z       2453988.83103 0.9867 0.0027 
FLWO 1.2m    z       2453988.83119 0.9907 0.0027 
FLWO 1.2m    z       2453988.83135 0.9883 0.0027 
FLWO 1.2m    z       2453988.83151 0.9855 0.0027 
FLWO 1.2m    z       2453988.83169 0.9869 0.0028 
FLWO 1.2m    z       2453988.83185 0.9932 0.0028 
FLWO 1.2m    z       2453988.83201 0.9919 0.0028 
FLWO 1.2m    z       2453988.83217 0.9874 0.0028 
FLWO 1.2m    z       2453988.83233 0.9888 0.0028 
FLWO 1.2m    z       2453988.83250 0.9870 0.0028 
FLWO 1.2m    z       2453988.83267 0.9865 0.0028 
FLWO 1.2m    z       2453988.83283 0.9904 0.0028 
FLWO 1.2m    z       2453988.83299 0.9899 0.0028 
FLWO 1.2m    z       2453988.83315 0.9867 0.0028 
FLWO 1.2m    z       2453988.83332 0.9934 0.0028 
FLWO 1.2m    z       2453988.83349 0.9888 0.0028 
FLWO 1.2m    z       2453988.83365 0.9926 0.0028 
FLWO 1.2m    z       2453988.83381 0.9894 0.0028 
FLWO 1.2m    z       2453988.83398 0.9895 0.0028 
FLWO 1.2m    z       2453988.83414 0.9930 0.0028 
FLWO 1.2m    z       2453988.83430 0.9938 0.0028 
FLWO 1.2m    z       2453988.83446 0.9943 0.0028 
FLWO 1.2m    z       2453988.83464 0.9902 0.0028 
FLWO 1.2m    z       2453988.83480 0.9942 0.0028 
FLWO 1.2m    z       2453988.83496 0.9941 0.0028 
FLWO 1.2m    z       2453988.83512 0.9926 0.0028 
FLWO 1.2m    z       2453988.83528 0.9960 0.0028 
FLWO 1.2m    z       2453988.83546 0.9905 0.0029 
FLWO 1.2m    z       2453988.83562 0.9906 0.0029 
FLWO 1.2m    z       2453988.83578 0.9891 0.0029 
FLWO 1.2m    z       2453988.83594 0.9896 0.0029 
FLWO 1.2m    z       2453988.83611 0.9948 0.0029 
FLWO 1.2m    z       2453988.83627 0.9980 0.0029 
FLWO 1.2m    z       2453988.83644 0.9980 0.0029 
FLWO 1.2m    z       2453988.83660 0.9989 0.0029 
FLWO 1.2m    z       2453988.83677 0.9962 0.0029 
FLWO 1.2m    z       2453988.83693 0.9938 0.0029 
FLWO 1.2m    z       2453988.83709 0.9945 0.0029 
FLWO 1.2m    z       2453988.83725 0.9946 0.0029 
FLWO 1.2m    z       2453988.83743 0.9924 0.0029 
FLWO 1.2m    z       2453988.83759 0.9983 0.0029 
FLWO 1.2m    z       2453988.83775 1.0030 0.0029 
FLWO 1.2m    z       2453988.83791 0.9954 0.0029 
FLWO 1.2m    z       2453988.83807 0.9945 0.0029 
FLWO 1.2m    z       2453988.83824 1.0019 0.0029 
FLWO 1.2m    z       2453988.83840 0.9985 0.0029 
FLWO 1.2m    z       2453988.83857 1.0017 0.0029 
FLWO 1.2m    z       2453988.83873 1.0012 0.0029 
FLWO 1.2m    z       2453988.83890 1.0002 0.0029 
FLWO 1.2m    z       2453988.83906 0.9989 0.0029 
FLWO 1.2m    z       2453988.83922 0.9968 0.0029 
FLWO 1.2m    z       2453988.83938 1.0028 0.0029 
FLWO 1.2m    z       2453988.83955 1.0006 0.0030 
FLWO 1.2m    z       2453988.83972 0.9975 0.0030 
FLWO 1.2m    z       2453988.83988 0.9992 0.0030 
FLWO 1.2m    z       2453988.84004 1.0003 0.0030 
FLWO 1.2m    z       2453988.84020 1.0011 0.0030 
FLWO 1.2m    z       2453988.84037 0.9967 0.0030 
FLWO 1.2m    z       2453988.84054 0.9951 0.0030 
FLWO 1.2m    z       2453988.84070 1.0017 0.0030 
FLWO 1.2m    z       2453988.84086 0.9976 0.0030 
FLWO 1.2m    z       2453988.84102 1.0058 0.0030 
FLWO 1.2m    z       2453988.84119 0.9997 0.0030 
FLWO 1.2m    z       2453988.84136 0.9957 0.0030 
FLWO 1.2m    z       2453988.84152 0.9978 0.0030 
FLWO 1.2m    z       2453988.84168 1.0011 0.0030 
FLWO 1.2m    z       2453988.84185 1.0009 0.0030 
FLWO 1.2m    z       2453988.84201 0.9978 0.0030 
FLWO 1.2m    z       2453988.84217 1.0009 0.0030 
FLWO 1.2m    z       2453988.84234 1.0019 0.0030 
FLWO 1.2m    z       2453988.84251 0.9972 0.0030 
FLWO 1.2m    z       2453988.84267 1.0025 0.0031 
FLWO 1.2m    z       2453988.84283 0.9974 0.0031 
FLWO 1.2m    z       2453988.84299 0.9992 0.0031 
FLWO 1.2m    z       2453988.84315 1.0046 0.0031 
FLWO 1.2m    z       2453988.84333 0.9967 0.0031 
FLWO 1.2m    z       2453988.84349 1.0039 0.0031 
FLWO 1.2m    z       2453988.84365 0.9998 0.0031 
FLWO 1.2m    z       2453988.84381 0.9950 0.0031 
FLWO 1.2m    z       2453988.84398 1.0022 0.0031 
FLWO 1.2m    z       2453988.84414 0.9977 0.0031 
FLWO 1.2m    z       2453988.84431 1.0018 0.0031 
FLWO 1.2m    z       2453988.84447 1.0037 0.0031 
FLWO 1.2m    z       2453988.84463 1.0017 0.0031 
FLWO 1.2m    z       2453988.84480 0.9992 0.0031 
FLWO 1.2m    z       2453988.84496 0.9971 0.0031 
FLWO 1.2m    z       2453988.84512 0.9989 0.0031 
FLWO 1.2m    z       2453988.84529 0.9958 0.0031 
FLWO 1.2m    z       2453988.84546 1.0023 0.0031 
FLWO 1.2m    z       2453988.84562 1.0050 0.0032 
FLWO 1.2m    z       2453988.84578 1.0015 0.0032 
FLWO 1.2m    z       2453988.84594 0.9984 0.0032 
FLWO 1.2m    z       2453988.84611 1.0004 0.0032 
FLWO 1.2m    z       2453988.84628 1.0012 0.0032 
FLWO 1.2m    z       2453988.84644 0.9998 0.0032 
FLWO 1.2m    z       2453988.84660 1.0018 0.0032 
FLWO 1.2m    z       2453988.84676 0.9993 0.0032 
FLWO 1.2m    z       2453988.84693 1.0033 0.0032 
FLWO 1.2m    z       2453988.84709 1.0041 0.0032 
FLWO 1.2m    z       2453988.84725 1.0019 0.0032 
FLWO 1.2m    z       2453988.84742 0.9987 0.0032 
FLWO 1.2m    z       2453988.84759 1.0006 0.0032 
FLWO 1.2m    z       2453988.84775 0.9983 0.0032 
FLWO 1.2m    z       2453988.84791 1.0021 0.0032 
FLWO 1.2m    z       2453988.84807 1.0017 0.0032 
FLWO 1.2m    z       2453988.84823 0.9964 0.0033 
FLWO 1.2m    z       2453988.84841 0.9978 0.0033 
FLWO 1.2m    z       2453988.84857 0.9995 0.0033 
FLWO 1.2m    z       2453988.84873 1.0005 0.0033 
FLWO 1.2m    z       2453988.84889 0.9937 0.0033 
FLWO 1.2m    z       2453988.84906 1.0014 0.0033 
FLWO 1.2m    z       2453988.84922 1.0043 0.0033 
FLWO 1.2m    z       2453988.84939 0.9974 0.0033 
FLWO 1.2m    z       2453988.84955 0.9990 0.0033 
FLWO 1.2m    z       2453988.84972 0.9975 0.0033 
FLWO 1.2m    z       2453988.84988 0.9947 0.0033 
FLWO 1.2m    z       2453988.85004 1.0012 0.0033 
FLWO 1.2m    z       2453988.85020 1.0034 0.0033 
FLWO 1.2m    z       2453988.85038 0.9973 0.0033 
FLWO 1.2m    z       2453988.85054 1.0005 0.0033 
FLWO 1.2m    z       2453988.85070 1.0006 0.0034 
FLWO 1.2m    z       2453988.85086 1.0000 0.0034 
FLWO 1.2m    z       2453988.85102 1.0036 0.0034 
FLWO 1.2m    z       2453988.85119 1.0075 0.0034 
FLWO 1.2m    z       2453988.85136 1.0023 0.0034 
FLWO 1.2m    z       2453988.85152 1.0008 0.0034 
FLWO 1.2m    z       2453988.85168 0.9990 0.0034 
FLWO 1.2m    z       2453988.85185 1.0011 0.0034 
FLWO 1.2m    z       2453988.85201 0.9974 0.0034 
FLWO 1.2m    z       2453988.85217 1.0016 0.0034 
FLWO 1.2m    z       2453988.85234 0.9998 0.0034 
FLWO 1.2m    z       2453988.85250 1.0007 0.0034 
FLWO 1.2m    z       2453988.85267 0.9997 0.0034 
FLWO 1.2m    z       2453988.85283 1.0018 0.0034 
FLWO 1.2m    z       2453988.85299 1.0004 0.0034 
FLWO 1.2m    z       2453988.85315 0.9983 0.0034 
FLWO 1.2m    z       2453988.85333 1.0019 0.0034 
FLWO 1.2m    z       2453988.85349 1.0018 0.0035 
FLWO 1.2m    z       2453988.85365 1.0020 0.0035 
FLWO 1.2m    z       2453988.85381 1.0013 0.0035 
FLWO 1.2m    z       2453988.85397 1.0039 0.0035 
FLWO 1.2m    z       2453988.85414 1.0005 0.0035 
FLWO 1.2m    z       2453988.85431 0.9979 0.0035 
FLWO 1.2m    z       2453988.85447 1.0031 0.0035 
FLWO 1.2m    z       2453988.85464 1.0016 0.0035 
FLWO 1.2m    z       2453988.85480 1.0000 0.0035 
FLWO 1.2m    z       2453988.85496 1.0033 0.0035 
FLWO 1.2m    z       2453988.85512 0.9998 0.0035 
FLWO 1.2m    z       2453988.85530 1.0026 0.0035 
FLWO 1.2m    z       2453988.85546 0.9982 0.0035 
FLWO 1.2m    z       2453988.85562 1.0004 0.0036 
FLWO 1.2m    z       2453988.85578 0.9985 0.0036 
FLWO 1.2m    z       2453988.85594 1.0003 0.0036 
FLWO 1.2m    z       2453988.85610 0.9981 0.0036 
FLWO 1.2m    z       2453988.85628 1.0042 0.0036 
FLWO 1.2m    z       2453988.85644 1.0013 0.0036 
FLWO 1.2m    z       2453988.85681 0.9994 0.0036 
FLWO 1.2m    z       2453988.85697 0.9933 0.0036 
FLWO 1.2m    z       2453988.85714 1.0040 0.0036 
FLWO 1.2m    z       2453988.85730 1.0021 0.0036 
FLWO 1.2m    z       2453988.85747 1.0000 0.0036 
FLWO 1.2m    z       2453988.85763 1.0008 0.0036 
FLWO 1.2m    z       2453988.85780 1.0024 0.0037 
FLWO 1.2m    z       2453988.85796 1.0015 0.0037 
FLWO 1.2m    z       2453988.85812 0.9981 0.0037 
FLWO 1.2m    z       2453988.85828 0.9988 0.0037 
FLWO 1.2m    z       2453988.85845 1.0052 0.0037 
FLWO 1.2m    z       2453988.85862 0.9949 0.0037 
FLWO 1.2m    z       2453988.85878 1.0014 0.0037 
FLWO 1.2m    z       2453988.85894 0.9992 0.0037 
FLWO 1.2m    z       2453988.85910 1.0038 0.0037 
FLWO 1.2m    z       2453988.85926 1.0015 0.0037 
FLWO 1.2m    z       2453988.85944 1.0040 0.0037 
FLWO 1.2m    z       2453988.85960 1.0020 0.0037 
FLWO 1.2m    z       2453988.85976 0.9965 0.0038 
FLWO 1.2m    z       2453988.85992 1.0027 0.0038 
FLWO 1.2m    z       2453988.86009 0.9965 0.0038 
FLWO 1.2m    z       2453988.86025 0.9994 0.0038 
FLWO 1.2m    z       2453988.86042 1.0032 0.0038 
FLWO 1.2m    z       2453988.86058 1.0048 0.0038 
FLWO 1.2m    z       2453988.86075 1.0024 0.0038 
T10 APT 0.8m (b+y)/2 2453702.54918 1.0061 0.0039 
T10 APT 0.8m (b+y)/2 2453702.55008 1.0018 0.0039 
T10 APT 0.8m (b+y)/2 2453702.55108 1.0017 0.0039 
T10 APT 0.8m (b+y)/2 2453702.55198 0.9904 0.0040 
T10 APT 0.8m (b+y)/2 2453702.55288 1.0017 0.0040 
T10 APT 0.8m (b+y)/2 2453702.55388 1.0020 0.0040 
T10 APT 0.8m (b+y)/2 2453702.55488 1.0009 0.0040 
T10 APT 0.8m (b+y)/2 2453702.55578 0.9970 0.0040 
T10 APT 0.8m (b+y)/2 2453702.55678 0.9944 0.0040 
T10 APT 0.8m (b+y)/2 2453702.55778 1.0021 0.0041 
T10 APT 0.8m (b+y)/2 2453702.55928 0.9979 0.0041 
T10 APT 0.8m (b+y)/2 2453702.56018 0.9992 0.0041 
T10 APT 0.8m (b+y)/2 2453702.56118 0.9999 0.0041 
T10 APT 0.8m (b+y)/2 2453702.56208 0.9989 0.0041 
T10 APT 0.8m (b+y)/2 2453702.56308 1.0016 0.0042 
T10 APT 0.8m (b+y)/2 2453702.56408 1.0049 0.0042 
T10 APT 0.8m (b+y)/2 2453702.56498 1.0006 0.0042 
T10 APT 0.8m (b+y)/2 2453702.56588 1.0054 0.0042 
T10 APT 0.8m (b+y)/2 2453702.56778 1.0039 0.0043 
T10 APT 0.8m (b+y)/2 2453702.56928 1.0005 0.0043 
T10 APT 0.8m (b+y)/2 2453702.57028 1.0043 0.0043 
T10 APT 0.8m (b+y)/2 2453702.57118 0.9837 0.0043 
T10 APT 0.8m (b+y)/2 2453702.57218 0.9987 0.0043 
T10 APT 0.8m (b+y)/2 2453702.57308 0.9909 0.0044 
T10 APT 0.8m (b+y)/2 2453702.57408 0.9940 0.0044 
T10 APT 0.8m (b+y)/2 2453702.57498 0.9870 0.0044 
T10 APT 0.8m (b+y)/2 2453702.57588 0.9789 0.0044 
T10 APT 0.8m (b+y)/2 2453702.57778 0.9863 0.0045 
T10 APT 0.8m (b+y)/2 2453702.57928 0.9936 0.0045 
T10 APT 0.8m (b+y)/2 2453702.58028 0.9877 0.0045 
T10 APT 0.8m (b+y)/2 2453702.58118 0.9769 0.0045 
T10 APT 0.8m (b+y)/2 2453702.58208 0.9816 0.0045 
T10 APT 0.8m (b+y)/2 2453702.58298 0.9836 0.0045 
T10 APT 0.8m (b+y)/2 2453702.58397 0.9753 0.0046 
T10 APT 0.8m (b+y)/2 2453702.58488 0.9794 0.0046 
T10 APT 0.8m (b+y)/2 2453702.58777 0.9751 0.0046 
T10 APT 0.8m (b+y)/2 2453702.58917 0.9721 0.0047 
T10 APT 0.8m (b+y)/2 2453702.59018 0.9678 0.0047 
T10 APT 0.8m (b+y)/2 2453702.59107 0.9785 0.0047 
T10 APT 0.8m (b+y)/2 2453702.59198 0.9806 0.0047 
T10 APT 0.8m (b+y)/2 2453702.59387 0.9758 0.0048 
T10 APT 0.8m (b+y)/2 2453702.59478 0.9722 0.0048 
T10 APT 0.8m (b+y)/2 2453702.59577 0.9782 0.0048 
T10 APT 0.8m (b+y)/2 2453702.59668 0.9791 0.0048 
T10 APT 0.8m (b+y)/2 2453702.59758 0.9691 0.0048 
T10 APT 0.8m (b+y)/2 2453702.59907 0.9768 0.0049 
T10 APT 0.8m (b+y)/2 2453702.60007 0.9651 0.0049 
T10 APT 0.8m (b+y)/2 2453702.60187 0.9768 0.0049 
T10 APT 0.8m (b+y)/2 2453702.60287 0.9783 0.0049 
T10 APT 0.8m (b+y)/2 2453702.60377 0.9672 0.0050 
T10 APT 0.8m (b+y)/2 2453702.60467 0.9676 0.0050 
T10 APT 0.8m (b+y)/2 2453702.60567 0.9779 0.0050 
T10 APT 0.8m (b+y)/2 2453702.60657 0.9672 0.0050 
T10 APT 0.8m (b+y)/2 2453702.60907 0.9762 0.0051 
T10 APT 0.8m (b+y)/2 2453702.60997 0.9735 0.0051 
T10 APT 0.8m (b+y)/2 2453702.61097 0.9675 0.0051 
T10 APT 0.8m (b+y)/2 2453702.61187 0.9652 0.0051 
T10 APT 0.8m (b+y)/2 2453702.61277 0.9760 0.0051 
T10 APT 0.8m (b+y)/2 2453702.61377 0.9788 0.0052 
T10 APT 0.8m (b+y)/2 2453702.61467 0.9739 0.0052 
T10 APT 0.8m (b+y)/2 2453702.61657 0.9828 0.0052 
T10 APT 0.8m (b+y)/2 2453702.61757 0.9753 0.0052 
T10 APT 0.8m (b+y)/2 2453702.61897 0.9695 0.0052 
T10 APT 0.8m (b+y)/2 2453702.61997 0.9789 0.0053 
T10 APT 0.8m (b+y)/2 2453702.62087 0.9736 0.0053 
T10 APT 0.8m (b+y)/2 2453702.62187 0.9826 0.0053 
T10 APT 0.8m (b+y)/2 2453702.62277 0.9734 0.0053 
T10 APT 0.8m (b+y)/2 2453702.62467 0.9791 0.0054 
T10 APT 0.8m (b+y)/2 2453702.62567 0.9771 0.0054 
T10 APT 0.8m (b+y)/2 2453702.62657 0.9757 0.0054 
T10 APT 0.8m (b+y)/2 2453702.62747 0.9853 0.0054 
T10 APT 0.8m (b+y)/2 2453702.62897 0.9845 0.0054 
T10 APT 0.8m (b+y)/2 2453702.63077 0.9812 0.0055 
T10 APT 0.8m (b+y)/2 2453702.63177 0.9890 0.0055 
T10 APT 0.8m (b+y)/2 2453702.63267 0.9909 0.0055 
T10 APT 0.8m (b+y)/2 2453702.63357 0.9943 0.0055 
T10 APT 0.8m (b+y)/2 2453702.63457 0.9928 0.0056 
T10 APT 0.8m (b+y)/2 2453702.63547 0.9910 0.0056 
T10 APT 0.8m (b+y)/2 2453702.63637 0.9980 0.0056 
T10 APT 0.8m (b+y)/2 2453702.63737 0.9996 0.0056 
T10 APT 0.8m (b+y)/2 2453702.63877 1.0019 0.0056 
T10 APT 0.8m (b+y)/2 2453702.63977 1.0071 0.0057 
T10 APT 0.8m (b+y)/2 2453702.64067 0.9967 0.0057 
T10 APT 0.8m (b+y)/2 2453702.64167 1.0022 0.0057 
T10 APT 0.8m (b+y)/2 2453702.64257 0.9959 0.0057 
T10 APT 0.8m (b+y)/2 2453702.64347 0.9949 0.0057 
T10 APT 0.8m (b+y)/2 2453702.64447 0.9973 0.0057 
